,title,topic,link
524,"Beef, raw, choice, trimmed to 0"" fat, separable lean and fat, steak, top blade, shoulder clod, chuck",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23041_100g.html
525,"Beef, raw, choice, trimmed to 0"" fat, separable lean and fat, tri-tip roast, bottom sirloin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13956_100g.html
526,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, America's Beef Roast, boneless, chuck eye roast",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13973_100g.html
527,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, boneless, chuck eye Country-Style ribs",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23072_100g.html
528,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, boneless, chuck eye steak",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23078_100g.html
529,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, boneless, eye of round roast, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23361_100g.html
530,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, boneless, eye of round steak, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23364_100g.html
531,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, boneless, flat half, brisket",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13596_100g.html
532,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, boneless, mock tender steak, chuck",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23087_100g.html
533,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, boneless, short ribs, chuck",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23066_100g.html
534,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, boneless, shoulder pot roast or steak",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13648_100g.html
535,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, boneless, shoulder top blade steak",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13520_100g.html
536,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, boneless, tenderloin roast, loin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23367_100g.html
537,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, boneless, tenderloin steak, loin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23373_100g.html
538,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, boneless, top round roast, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23358_100g.html
539,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, boneless, top round steak, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23355_100g.html
540,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, boneless, under blade pot roast or steak, chuck",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13294_100g.html
541,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, composite of trimmed retail cuts",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23495_100g.html
542,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, Denver Cut, boneless, under blade center steak, chuck",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13359_100g.html
543,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, inside skirt, boneless, plate steak",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23165_100g.html
544,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, lip off, boneless, rib eye steak",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23177_100g.html
545,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, lip off, boneless, top loin steak, loin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23370_100g.html
546,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, outside skirt, boneless, plate steak",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23171_100g.html
547,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, steak, flank",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13068_100g.html
548,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, tri-tip roast, bottom sirloin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23648_100g.html
549,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean and fat, arm pot roast, chuck",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13811_100g.html
550,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean and fat, blade roast, chuck",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13817_100g.html
551,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean and fat, composite of trimmed retail cuts",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13797_100g.html
552,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean and fat, flat half, brisket",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23658_100g.html
553,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean and fat, lip-on, bone-in, rib eye steak/roast",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23193_100g.html
554,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean and fat, lip-on, boneless, rib eye steak/roast",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23202_100g.html
555,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean and fat, lip-on, boneless, top loin steak, loin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23395_100g.html
556,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean and fat, porterhouse steak, short loin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13905_100g.html
557,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean and fat, roast, eye of round, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13879_100g.html
558,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean and fat, steak, bottom round, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13871_100g.html
559,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean and fat, steak, tenderloin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13920_100g.html
560,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean and fat, steak, top round, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13894_100g.html
561,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean and fat, steak, top sirloin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13931_100g.html
562,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean and fat, t-bone steak, short loin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13907_100g.html
563,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean and fat, tip round, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13885_100g.html
564,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean and fat, top loin, loin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13911_100g.html
565,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean and fat, whole (ribs 6-12), rib",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13827_100g.html
566,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean only, arm pot roast, chuck",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23612_100g.html
567,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean only, bone-in, t-bone steak, short loin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13235_100g.html
568,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean only, composite of trimmed retail cuts",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23490_100g.html
569,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean only, flat half, brisket",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23613_100g.html
570,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean only, lip-on, bone-in, rib eye steak/roast",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23151_100g.html
571,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean only, lip-on, boneless, rib eye steak/roast",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23154_100g.html
572,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean only, lip-on, boneless, top loin steak, loin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23385_100g.html
573,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean only, porterhouse steak, short loin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13231_100g.html
574,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean only, roast, bottom round, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23618_100g.html
575,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean only, steak, tenderloin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23624_100g.html
576,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean only, steak, top loin, short loin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23627_100g.html
577,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean only, steak, top sirloin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23625_100g.html
578,"Beef, raw, formed and thinly sliced, chopped, flaked, sandwich steaks",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13342_100g.html
579,"Beef, raw, ground, grass-fed",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13047_100g.html
580,"Beef, raw, lean only, strip steaks, grass-fed",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13000_100g.html
581,"Beef, raw, liver, variety meats and by-products",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13325_100g.html
582,"Beef, raw, prime, trimmed to 1/8"" fat, separable lean and fat, steak, top loin, short loin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13915_100g.html
583,"Beef, raw, prime, trimmed to 1/8"" fat, separable lean and fat, tenderloin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13926_100g.html
584,"Beef, raw, prime, trimmed to 1/8"" fat, separable lean and fat, top round, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13901_100g.html
585,"Beef, raw, prime, trimmed to 1/8"" fat, separable lean and fat, whole (ribs 6-12), rib",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13833_100g.html
586,"Beef, raw, select, separable lean and fat, chuck for stew",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23094_100g.html
587,"Beef, raw, select, trimmed to 0"" fat, separable lean and fat , steak, tip side, knuckle, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23032_100g.html
588,"Beef, raw, select, trimmed to 0"" fat, separable lean and fat, America's Beef Roast, boneless, chuck eye roast",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13791_100g.html
589,"Beef, raw, select, trimmed to 0"" fat, separable lean and fat, boneless, chuck eye Country-Style ribs",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23139_100g.html
590,"Beef, raw, select, trimmed to 0"" fat, separable lean and fat, boneless, chuck eye steak",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23145_100g.html
591,"Beef, raw, select, trimmed to 0"" fat, separable lean and fat, boneless, eye of round roast, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23332_100g.html
592,"Beef, raw, select, trimmed to 0"" fat, separable lean and fat, boneless, eye of round steak, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23335_100g.html
593,"Beef, raw, select, trimmed to 0"" fat, separable lean and fat, boneless, flat half, brisket",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13983_100g.html
594,"Beef, raw, select, trimmed to 0"" fat, separable lean and fat, boneless, mock tender steak, chuck",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23124_100g.html
595,"Beef, raw, select, trimmed to 0"" fat, separable lean and fat, boneless, short ribs, chuck",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23130_100g.html
596,"Beef, raw, select, trimmed to 0"" fat, separable lean and fat, boneless, shoulder pot roast or steak",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23112_100g.html
597,"Beef, raw, select, trimmed to 0"" fat, separable lean and fat, boneless, shoulder top blade steak",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_13903_100g.html
598,"Beef, raw, select, trimmed to 0"" fat, separable lean and fat, boneless, tenderloin roast, loin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23338_100g.html
599,"Beef, raw, select, trimmed to 0"" fat, separable lean and fat, boneless, tenderloin steak, loin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23344_100g.html
600,"Beef, raw, select, trimmed to 0"" fat, separable lean and fat, boneless, top round roast, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23329_100g.html
601,"Beef, raw, select, trimmed to 0"" fat, separable lean and fat, boneless, top round steak, round",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23326_100g.html
602,"Beef, raw, select, trimmed to 0"" fat, separable lean and fat, boneless, under blade pot roast or steak, chuck",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23104_100g.html
603,"Beef, raw, select, trimmed to 0"" fat, separable lean and fat, composite of trimmed retail cuts",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_23497_100g.html
